T_bin,refl39_med,re_proxy_med,celula,metade,quando,n,valido_re,onda
-60.0,0.07786815452026064,5.0456014622985075,C78,inteira,2024-05-02 1100UT,109,1,O1_toros_01-04mai
-55.0,0.09728451773505284,5.009042263371835,C78,inteira,2024-05-02 1100UT,215,1,O1_toros_01-04mai
-50.0,0.10656474532562571,5.004172811344139,C78,inteira,2024-05-02 1100UT,230,1,O1_toros_01-04mai
-45.0,0.1134366517500168,5.002353488698484,C78,inteira,2024-05-02 1100UT,240,1,O1_toros_01-04mai
-40.0,0.11736382230047764,5.001696613381498,C78,inteira,2024-05-02 1100UT,269,1,O1_toros_01-04mai
-35.0,0.12563304863561964,5.000851835024009,C78,inteira,2024-05-02 1100UT,154,1,O1_toros_01-04mai
-30.0,0.1338865795415426,5.000428158296068,C78,inteira,2024-05-02 1100UT,55,1,O1_toros_01-04mai
-25.0,0.14187054124741755,5.000220331022902,C78,inteira,2024-05-02 1100UT,8,1,O1_toros_01-04mai
-70.0,0.0872436887192356,5.020876941395083,C64,frente,2024-05-02 1100UT,5,1,O1_toros_01-04mai
-65.0,0.08568569024368775,5.0237715657410815,C64,frente,2024-05-02 1100UT,86,1,O1_toros_01-04mai
-60.0,0.0742625788738632,5.061584143159213,C64,frente,2024-05-02 1100UT,297,1,O1_toros_01-04mai
-55.0,0.05943809129498845,5.211829081544993,C64,frente,2024-05-02 1100UT,578,1,O1_toros_01-04mai
-50.0,0.08464658487224881,5.02596657505638,C64,frente,2024-05-02 1100UT,196,1,O1_toros_01-04mai
-45.0,0.12203227426009605,5.001150408113562,C64,frente,2024-05-02 1100UT,86,1,O1_toros_01-04mai
-40.0,0.1652237017980127,5.000031439533294,C64,frente,2024-05-02 1100UT,45,1,O1_toros_01-04mai
-35.0,0.15370722234200063,5.00008208643229,C64,frente,2024-05-02 1100UT,29,1,O1_toros_01-04mai
-30.0,0.1595567398454044,5.000050416220192,C64,frente,2024-05-02 1100UT,15,1,O1_toros_01-04mai
-25.0,0.15558829827950327,5.000070176704858,C64,frente,2024-05-02 1100UT,7,1,O1_toros_01-04mai
-65.0,0.11771423585339989,5.00164778672092,C64,traseira,2024-05-02 1100UT,95,1,O1_toros_01-04mai
-60.0,0.09647501621348811,5.0096732920112945,C64,traseira,2024-05-02 1100UT,256,1,O1_toros_01-04mai
-55.0,0.07817972993106523,5.044432696138385,C64,traseira,2024-05-02 1100UT,288,1,O1_toros_01-04mai
-50.0,0.07449186211590077,5.060418628986709,C64,traseira,2024-05-02 1100UT,233,1,O1_toros_01-04mai
-45.0,0.09308702500249783,5.012828901779443,C64,traseira,2024-05-02 1100UT,129,1,O1_toros_01-04mai
-40.0,0.11318400451226532,5.00240360901455,C64,traseira,2024-05-02 1100UT,140,1,O1_toros_01-04mai
-35.0,0.11196907327987858,5.002659655369303,C64,traseira,2024-05-02 1100UT,165,1,O1_toros_01-04mai
-30.0,0.11677005092331542,5.001782675068625,C64,traseira,2024-05-02 1100UT,103,1,O1_toros_01-04mai
-25.0,0.11681963725827607,5.001775323907045,C64,traseira,2024-05-02 1100UT,23,1,O1_toros_01-04mai
-60.0,0.09265860145835121,5.013295192970615,C68,frente,2024-05-02 1100UT,31,1,O1_toros_01-04mai
-55.0,0.06976284870746668,5.089603497062529,C68,frente,2024-05-02 1100UT,152,1,O1_toros_01-04mai
-50.0,0.04994600029453462,5.467213333106032,C68,frente,2024-05-02 1100UT,25,1,O1_toros_01-04mai
-60.0,0.09484725111968599,5.011078597205888,C68,traseira,2024-05-02 1100UT,43,1,O1_toros_01-04mai
-55.0,0.08118334032670811,5.034593793940192,C68,traseira,2024-05-02 1100UT,295,1,O1_toros_01-04mai
-50.0,0.07232752854276193,5.072360358536514,C68,traseira,2024-05-02 1100UT,109,1,O1_toros_01-04mai
-45.0,0.07133947103500288,5.078587944381604,C68,traseira,2024-05-02 1100UT,8,1,O1_toros_01-04mai
-60.0,0.0581346786173203,5.236427122314723,C79,inteira,2024-05-02 1100UT,46,1,O1_toros_01-04mai
-55.0,0.06462999786138113,5.137430861436382,C79,inteira,2024-05-02 1100UT,252,1,O1_toros_01-04mai
-50.0,0.0707651875315128,5.082422107817424,C79,inteira,2024-05-02 1100UT,255,1,O1_toros_01-04mai
-45.0,0.07092366960341703,5.081340728799942,C79,inteira,2024-05-02 1100UT,137,1,O1_toros_01-04mai
-40.0,0.06804546673611135,5.103400024898519,C79,inteira,2024-05-02 1100UT,58,1,O1_toros_01-04mai
-35.0,0.061998934141852195,5.17112450073672,C79,inteira,2024-05-02 1100UT,36,1,O1_toros_01-04mai
-30.0,0.06809021357725736,5.103004761886941,C79,inteira,2024-05-02 1100UT,46,1,O1_toros_01-04mai
-25.0,0.06592551700100124,5.123366497223101,C79,inteira,2024-05-02 1100UT,11,1,O1_toros_01-04mai
-65.0,0.08712940215605587,5.021086702385651,C80,inteira,2024-05-02 1100UT,14,1,O1_toros_01-04mai
-60.0,0.08245210035565478,5.031122912917373,C80,inteira,2024-05-02 1100UT,145,1,O1_toros_01-04mai
-55.0,0.07125748762799448,5.079109161645034,C80,inteira,2024-05-02 1100UT,241,1,O1_toros_01-04mai
-50.0,0.07026865364497376,5.085904097061518,C80,inteira,2024-05-02 1100UT,109,1,O1_toros_01-04mai
-45.0,0.06573313177071449,5.125360260962641,C80,inteira,2024-05-02 1100UT,79,1,O1_toros_01-04mai
-40.0,0.0657651171001159,5.1250271691613785,C80,inteira,2024-05-02 1100UT,84,1,O1_toros_01-04mai
-35.0,0.06480251571850337,5.13546913951208,C80,inteira,2024-05-02 1100UT,40,1,O1_toros_01-04mai
-70.0,0.034480988663287915,6.695167679623456,C66,frente,2024-05-02 1200UT,6714,1,O1_toros_01-04mai
-65.0,0.034809189265229176,6.649433028151494,C66,frente,2024-05-02 1200UT,12787,1,O1_toros_01-04mai
-60.0,0.03552332244327866,6.55413716125058,C66,frente,2024-05-02 1200UT,15668,1,O1_toros_01-04mai
-55.0,0.03774031137670561,6.291974197485155,C66,frente,2024-05-02 1200UT,6754,1,O1_toros_01-04mai
-50.0,0.04814771704816687,5.542746796639502,C66,frente,2024-05-02 1200UT,4210,1,O1_toros_01-04mai
-45.0,0.058811621963734094,5.223181237069836,C66,frente,2024-05-02 1200UT,2051,1,O1_toros_01-04mai
-40.0,0.07003912065269169,5.087563105458166,C66,frente,2024-05-02 1200UT,1216,1,O1_toros_01-04mai
-35.0,0.07721993319252575,5.048132556583314,C66,frente,2024-05-02 1200UT,830,1,O1_toros_01-04mai
-30.0,0.0864245266691469,5.022351844004326,C66,frente,2024-05-02 1200UT,482,1,O1_toros_01-04mai
-25.0,0.10289656371200284,5.005664783348446,C66,frente,2024-05-02 1200UT,328,1,O1_toros_01-04mai
-20.0,0.11222541296066513,5.002603443297172,C66,frente,2024-05-02 1200UT,251,1,O1_toros_01-04mai
-15.0,0.1330780978212775,5.000457998749847,C66,frente,2024-05-02 1200UT,199,1,O1_toros_01-04mai
-70.0,0.040015525732807374,6.068836033554838,C66,traseira,2024-05-02 1200UT,13667,1,O1_toros_01-04mai
-65.0,0.037446525961507715,6.3239948389968,C66,traseira,2024-05-02 1200UT,9064,1,O1_toros_01-04mai
-60.0,0.03714472780426884,6.357715350716799,C66,traseira,2024-05-02 1200UT,4313,1,O1_toros_01-04mai
-55.0,0.03889780603673752,6.173174869845521,C66,traseira,2024-05-02 1200UT,2030,1,O1_toros_01-04mai
-50.0,0.04263414351282189,5.859290798008066,C66,traseira,2024-05-02 1200UT,1352,1,O1_toros_01-04mai
-45.0,0.05428043034964583,5.325571944488635,C66,traseira,2024-05-02 1200UT,995,1,O1_toros_01-04mai
-40.0,0.06059208736015688,5.192408971682736,C66,traseira,2024-05-02 1200UT,1050,1,O1_toros_01-04mai
-35.0,0.08545268754032509,5.024237363654208,C66,traseira,2024-05-02 1200UT,756,1,O1_toros_01-04mai
-30.0,0.09797564068829784,5.008536326586216,C66,traseira,2024-05-02 1200UT,602,1,O1_toros_01-04mai
-25.0,0.10126102904124476,5.006491759308508,C66,traseira,2024-05-02 1200UT,585,1,O1_toros_01-04mai
-20.0,0.10961642602227847,5.003236086064749,C66,traseira,2024-05-02 1200UT,638,1,O1_toros_01-04mai
-15.0,0.11049313581508903,5.003007747148019,C66,traseira,2024-05-02 1200UT,683,1,O1_toros_01-04mai
-70.0,0.03305903559037374,6.908423959103225,C81,inteira,2024-05-02 1200UT,5,1,O1_toros_01-04mai
-65.0,0.03725034077156601,6.345818418196966,C81,inteira,2024-05-02 1200UT,31,1,O1_toros_01-04mai
-60.0,0.0313965610986688,7.192486815207078,C81,inteira,2024-05-02 1200UT,12,1,O1_toros_01-04mai
-55.0,0.03509644147487853,6.6118608797085345,C81,inteira,2024-05-02 1200UT,12,1,O1_toros_01-04mai
-50.0,0.03724923816250508,6.345942083176824,C81,inteira,2024-05-02 1200UT,59,1,O1_toros_01-04mai
-45.0,0.04050147146654915,6.0264176800261495,C81,inteira,2024-05-02 1200UT,171,1,O1_toros_01-04mai
-40.0,0.04966642999155109,5.478226033752834,C81,inteira,2024-05-02 1200UT,179,1,O1_toros_01-04mai
-35.0,0.06389216417743192,5.146145930407759,C81,inteira,2024-05-02 1200UT,223,1,O1_toros_01-04mai
-30.0,0.07650877897022813,5.051071217479003,C81,inteira,2024-05-02 1200UT,187,1,O1_toros_01-04mai
-25.0,0.08598487691872549,5.023187539296998,C81,inteira,2024-05-02 1200UT,82,1,O1_toros_01-04mai
-20.0,0.07169138877063758,5.076353450231853,C81,inteira,2024-05-02 1200UT,46,1,O1_toros_01-04mai
-15.0,0.060879000710664835,5.187861051428283,C81,inteira,2024-05-02 1200UT,15,1,O1_toros_01-04mai
-60.0,0.03354949834180139,6.83199962203082,C82,inteira,2024-05-02 1200UT,120,1,O1_toros_01-04mai
-55.0,0.027266188927678,8.092608690104182,C82,inteira,2024-05-02 1200UT,127,1,O1_toros_01-04mai
-50.0,0.026386620225966738,8.327803120919873,C82,inteira,2024-05-02 1200UT,117,1,O1_toros_01-04mai
-45.0,0.023225260674271997,9.330836531654581,C82,inteira,2024-05-02 1200UT,44,1,O1_toros_01-04mai
-40.0,0.03485517078108312,6.643124886969144,C82,inteira,2024-05-02 1200UT,46,1,O1_toros_01-04mai
-35.0,0.04709255902674207,5.592631471812555,C82,inteira,2024-05-02 1200UT,29,1,O1_toros_01-04mai
-30.0,0.052863493079168856,5.3729356158127315,C82,inteira,2024-05-02 1200UT,14,1,O1_toros_01-04mai
-25.0,0.05988035518381041,5.204169006262183,C82,inteira,2024-05-02 1200UT,14,1,O1_toros_01-04mai
-20.0,0.0548264410816388,5.311090096788173,C82,inteira,2024-05-02 1200UT,17,1,O1_toros_01-04mai
-15.0,0.05488329527100971,5.328103400075971,C82,inteira,2024-05-02 1200UT,10,1,O1_toros_01-04mai
-60.0,0.03032156863669355,7.39743638916451,C83,inteira,2024-05-02 1200UT,27,1,O1_toros_01-04mai
-55.0,0.0305479505499016,7.352633597114048,C83,inteira,2024-05-02 1200UT,154,1,O1_toros_01-04mai
-50.0,0.03370357745254661,6.808625903488714,C83,inteira,2024-05-02 1200UT,80,1,O1_toros_01-04mai
-45.0,0.04114429490266644,5.972989257583063,C83,inteira,2024-05-02 1200UT,94,1,O1_toros_01-04mai
-40.0,0.054699024751152354,5.314410858775382,C83,inteira,2024-05-02 1200UT,41,1,O1_toros_01-04mai
-35.0,0.06308125572771844,5.156363175559422,C83,inteira,2024-05-02 1200UT,45,1,O1_toros_01-04mai
-30.0,0.06833852678398035,5.1010228346925635,C83,inteira,2024-05-02 1200UT,42,1,O1_toros_01-04mai
-25.0,0.07297194443257549,5.0694167230820595,C83,inteira,2024-05-02 1200UT,40,1,O1_toros_01-04mai
-20.0,0.07776425573395014,5.045998004547612,C83,inteira,2024-05-02 1200UT,37,1,O1_toros_01-04mai
-15.0,0.07687367172460223,5.0499199148139216,C83,inteira,2024-05-02 1200UT,18,1,O1_toros_01-04mai
-70.0,0.026892300985385056,8.19048294752648,C70,frente,2024-05-02 1200UT,73,1,O1_toros_01-04mai
-65.0,0.030743916654532563,7.314525204707944,C70,frente,2024-05-02 1200UT,140,1,O1_toros_01-04mai
-60.0,0.0385673435555859,6.205932292467482,C70,frente,2024-05-02 1200UT,718,1,O1_toros_01-04mai
-55.0,0.04087462950162596,5.994990844400576,C70,frente,2024-05-02 1200UT,785,1,O1_toros_01-04mai
-50.0,0.0371402010222208,6.358227793287563,C70,frente,2024-05-02 1200UT,866,1,O1_toros_01-04mai
-45.0,0.03531897272725811,6.5808294132378435,C70,frente,2024-05-02 1200UT,463,1,O1_toros_01-04mai
-40.0,0.043217628841104784,5.8185109109359745,C70,frente,2024-05-02 1200UT,80,1,O1_toros_01-04mai
-70.0,0.02608399155644382,8.412794368509994,C70,traseira,2024-05-02 1200UT,361,1,O1_toros_01-04mai
-65.0,0.025490109129043467,8.585967954910048,C70,traseira,2024-05-02 1200UT,294,1,O1_toros_01-04mai
-60.0,0.03601452054852563,6.491805805220851,C70,traseira,2024-05-02 1200UT,281,1,O1_toros_01-04mai
-55.0,0.03380442615035549,6.7934871785696,C70,traseira,2024-05-02 1200UT,463,1,O1_toros_01-04mai
-50.0,0.03152384461426856,7.168878945338575,C70,traseira,2024-05-02 1200UT,694,1,O1_toros_01-04mai
-45.0,0.03078839827552839,7.305961037049185,C70,traseira,2024-05-02 1200UT,359,1,O1_toros_01-04mai
-40.0,0.04307595662018547,5.8284180651759065,C70,traseira,2024-05-02 1200UT,38,1,O1_toros_01-04mai
-60.0,0.05334782019123943,5.351884463657518,C4,frente,2024-05-02 1200UT,102,1,O1_toros_01-04mai
-55.0,0.03707155766750741,6.3660196198986805,C4,frente,2024-05-02 1200UT,254,1,O1_toros_01-04mai
-50.0,0.038019058546835,6.26237160835313,C4,frente,2024-05-02 1200UT,30,1,O1_toros_01-04mai
-60.0,0.039727574194167954,6.094793979306759,C4,traseira,2024-05-02 1200UT,99,1,O1_toros_01-04mai
-55.0,0.032207569378215097,7.048757017038568,C4,traseira,2024-05-02 1200UT,390,1,O1_toros_01-04mai
-50.0,0.04173234841365997,5.926354471048272,C4,traseira,2024-05-02 1200UT,69,1,O1_toros_01-04mai
-45.0,0.05019631473818215,5.4575684232103345,C4,traseira,2024-05-02 1200UT,29,1,O1_toros_01-04mai
-40.0,0.06020552776249363,5.198705801636964,C4,traseira,2024-05-02 1200UT,13,1,O1_toros_01-04mai
-60.0,0.04965526345290013,5.478671251659146,C84,inteira,2024-05-02 1200UT,29,1,O1_toros_01-04mai
-55.0,0.046216251426340435,5.63752814799771,C84,inteira,2024-05-02 1200UT,138,1,O1_toros_01-04mai
-50.0,0.04092759698759694,5.990608675901413,C84,inteira,2024-05-02 1200UT,91,1,O1_toros_01-04mai
-60.0,0.04143606936492045,5.949510776868987,C76,frente,2024-05-02 1200UT,41,1,O1_toros_01-04mai
-55.0,0.0498694408215045,5.470203662596233,C76,frente,2024-05-02 1200UT,231,1,O1_toros_01-04mai
-50.0,0.06151041102039414,5.178232703476819,C76,frente,2024-05-02 1200UT,140,1,O1_toros_01-04mai
-45.0,0.06625727645402639,5.120002545630206,C76,frente,2024-05-02 1200UT,101,1,O1_toros_01-04mai
-40.0,0.066636480817501,5.116269711632002,C76,frente,2024-05-02 1200UT,5,1,O1_toros_01-04mai
-60.0,0.04139710413407177,5.9525989468424285,C76,traseira,2024-05-02 1200UT,31,1,O1_toros_01-04mai
-55.0,0.0448260111713306,5.715836541208448,C76,traseira,2024-05-02 1200UT,66,1,O1_toros_01-04mai
-50.0,0.05136106328659894,5.415245323928901,C76,traseira,2024-05-02 1200UT,26,1,O1_toros_01-04mai
-65.0,0.04171856644512362,5.927418997915542,C78,frente,2024-05-02 1200UT,67,1,O1_toros_01-04mai
-60.0,0.046932937739965076,5.6005671841713776,C78,frente,2024-05-02 1200UT,169,1,O1_toros_01-04mai
-55.0,0.047994967482929925,5.54970011747962,C78,frente,2024-05-02 1200UT,566,1,O1_toros_01-04mai
-50.0,0.049110581004366716,5.500898879613259,C78,frente,2024-05-02 1200UT,389,1,O1_toros_01-04mai
-45.0,0.05086694268484809,5.432698322429439,C78,frente,2024-05-02 1200UT,59,1,O1_toros_01-04mai
-65.0,0.050974688067301877,5.428842096212021,C78,traseira,2024-05-02 1200UT,92,1,O1_toros_01-04mai
-60.0,0.051801702417862985,5.400273648541939,C78,traseira,2024-05-02 1200UT,114,1,O1_toros_01-04mai
-55.0,0.04178695093989476,5.922148938474629,C78,traseira,2024-05-02 1200UT,467,1,O1_toros_01-04mai
-50.0,0.05466627861712907,5.315270350195695,C78,traseira,2024-05-02 1200UT,164,1,O1_toros_01-04mai
-45.0,0.06158911388234891,5.177066701068558,C78,traseira,2024-05-02 1200UT,23,1,O1_toros_01-04mai
-65.0,0.07040147825354018,5.084958491862002,C75,frente,2024-05-02 1200UT,183,1,O1_toros_01-04mai
-60.0,0.0672971804052622,5.110044223544884,C75,frente,2024-05-02 1200UT,346,1,O1_toros_01-04mai
-55.0,0.06873954505626537,5.0975785055640985,C75,frente,2024-05-02 1200UT,509,1,O1_toros_01-04mai
-50.0,0.07483814974614615,5.058700026706435,C75,frente,2024-05-02 1200UT,307,1,O1_toros_01-04mai
-45.0,0.07838448601497412,5.043681782554195,C75,frente,2024-05-02 1200UT,130,1,O1_toros_01-04mai
-40.0,0.0812636496352448,5.034364521650095,C75,frente,2024-05-02 1200UT,56,1,O1_toros_01-04mai
-70.0,0.06824177018206362,5.101784205714262,C75,traseira,2024-05-02 1200UT,20,1,O1_toros_01-04mai
-65.0,0.0624021772397887,5.165466908137792,C75,traseira,2024-05-02 1200UT,189,1,O1_toros_01-04mai
-60.0,0.04176275127416328,5.924010456186999,C75,traseira,2024-05-02 1200UT,421,1,O1_toros_01-04mai
-55.0,0.03165780792742567,7.144800886025079,C75,traseira,2024-05-02 1200UT,485,1,O1_toros_01-04mai
-50.0,0.027550093361824735,8.02030386628404,C75,traseira,2024-05-02 1200UT,414,1,O1_toros_01-04mai
-45.0,0.06700273866579029,5.112774596476807,C75,traseira,2024-05-02 1200UT,119,1,O1_toros_01-04mai
-40.0,0.07517699233159258,5.0570657223353574,C75,traseira,2024-05-02 1200UT,148,1,O1_toros_01-04mai
-35.0,0.07504596205282815,5.0576922292600415,C75,traseira,2024-05-02 1200UT,37,1,O1_toros_01-04mai
-60.0,0.05188442153260158,5.397522269356055,C85,inteira,2024-05-02 1200UT,92,1,O1_toros_01-04mai
-55.0,0.04813901125769729,5.543141060361895,C85,inteira,2024-05-02 1200UT,374,1,O1_toros_01-04mai
-50.0,0.045937088798460396,5.652533145876161,C85,inteira,2024-05-02 1200UT,248,1,O1_toros_01-04mai
-45.0,0.050960363004685344,5.429342952049678,C85,inteira,2024-05-02 1200UT,208,1,O1_toros_01-04mai
-40.0,0.054542116391542064,5.318551086694085,C85,inteira,2024-05-02 1200UT,182,1,O1_toros_01-04mai
-35.0,0.062489727876852,5.164264073577163,C85,inteira,2024-05-02 1200UT,109,1,O1_toros_01-04mai
-30.0,0.05327111939359848,5.354159223515511,C85,inteira,2024-05-02 1200UT,64,1,O1_toros_01-04mai
-25.0,0.0439296388769789,5.7739895945279365,C85,inteira,2024-05-02 1200UT,22,1,O1_toros_01-04mai
-70.0,0.02781501486320183,7.954352416936189,C66,frente,2024-05-02 1300UT,11354,1,O1_toros_01-04mai
-65.0,0.027461975770464168,8.042560409165198,C66,frente,2024-05-02 1300UT,8017,1,O1_toros_01-04mai
-60.0,0.02624315434944724,8.367827415173828,C66,frente,2024-05-02 1300UT,4319,1,O1_toros_01-04mai
-55.0,0.027357259887178267,8.069227397694842,C66,frente,2024-05-02 1300UT,2304,1,O1_toros_01-04mai
-50.0,0.03071115629168287,7.320851994932108,C66,frente,2024-05-02 1300UT,1640,1,O1_toros_01-04mai
-45.0,0.03564808437331307,6.538062827251567,C66,frente,2024-05-02 1300UT,1142,1,O1_toros_01-04mai
-40.0,0.041053722441665365,5.98025145338482,C66,frente,2024-05-02 1300UT,983,1,O1_toros_01-04mai
-35.0,0.05269158910488054,5.37166276666917,C66,frente,2024-05-02 1300UT,781,1,O1_toros_01-04mai
-30.0,0.0634205163850163,5.152004424436818,C66,frente,2024-05-02 1300UT,701,1,O1_toros_01-04mai
-25.0,0.06660073174591671,5.116616605943697,C66,frente,2024-05-02 1300UT,663,1,O1_toros_01-04mai
-20.0,0.0704630612014469,5.084524345566887,C66,frente,2024-05-02 1300UT,574,1,O1_toros_01-04mai
-15.0,0.08625723626106899,5.022665629064376,C66,frente,2024-05-02 1300UT,615,1,O1_toros_01-04mai
-70.0,0.0234853952637211,9.23795613624591,C66,traseira,2024-05-02 1300UT,3493,1,O1_toros_01-04mai
-65.0,0.02402425977042256,9.051858782178922,C66,traseira,2024-05-02 1300UT,13780,1,O1_toros_01-04mai
-60.0,0.022410486676411125,9.635095603778677,C66,traseira,2024-05-02 1300UT,14341,1,O1_toros_01-04mai
-55.0,0.02366145801766757,9.176231202049312,C66,traseira,2024-05-02 1300UT,6689,1,O1_toros_01-04mai
-50.0,0.027094898980224456,8.137069655039955,C66,traseira,2024-05-02 1300UT,2171,1,O1_toros_01-04mai
-45.0,0.039842300537238126,6.084377045211859,C66,traseira,2024-05-02 1300UT,1087,1,O1_toros_01-04mai
-40.0,0.04947307131904233,5.48599570328876,C66,traseira,2024-05-02 1300UT,684,1,O1_toros_01-04mai
-35.0,0.05898125161783517,5.220048591614571,C66,traseira,2024-05-02 1300UT,510,1,O1_toros_01-04mai
-30.0,0.0690234855146371,5.095297940178094,C66,traseira,2024-05-02 1300UT,392,1,O1_toros_01-04mai
-25.0,0.08097135174445806,5.035212927903778,C66,traseira,2024-05-02 1300UT,286,1,O1_toros_01-04mai
-20.0,0.09548372727201221,5.010506406729913,C66,traseira,2024-05-02 1300UT,138,1,O1_toros_01-04mai
-15.0,0.10227448428810461,5.005966013625621,C66,traseira,2024-05-02 1300UT,123,1,O1_toros_01-04mai
-70.0,0.03029084295391946,7.403582827199591,C86,inteira,2024-05-02 1300UT,95,1,O1_toros_01-04mai
-65.0,0.027213752763400732,8.106153480613022,C86,inteira,2024-05-02 1300UT,316,1,O1_toros_01-04mai
-60.0,0.02732734200013671,8.076888632523481,C86,inteira,2024-05-02 1300UT,274,1,O1_toros_01-04mai
-55.0,0.0254958055581019,8.584241653519992,C86,inteira,2024-05-02 1300UT,443,1,O1_toros_01-04mai
-50.0,0.02605071882262154,8.42227024934276,C86,inteira,2024-05-02 1300UT,549,1,O1_toros_01-04mai
-45.0,0.02771049697373731,7.980197674930028,C86,inteira,2024-05-02 1300UT,294,1,O1_toros_01-04mai
-40.0,0.028828296608976914,7.715129586359988,C86,inteira,2024-05-02 1300UT,192,1,O1_toros_01-04mai
-35.0,0.03131106725824406,7.207693524018172,C86,inteira,2024-05-02 1300UT,162,1,O1_toros_01-04mai
-30.0,0.034360723740427784,6.7122845183223765,C86,inteira,2024-05-02 1300UT,146,1,O1_toros_01-04mai
-25.0,0.03486494335354636,6.641787250817856,C86,inteira,2024-05-02 1300UT,169,1,O1_toros_01-04mai
-20.0,0.036545737376105024,6.427206827945406,C86,inteira,2024-05-02 1300UT,163,1,O1_toros_01-04mai
-15.0,0.06915659855410579,5.094245471849372,C86,inteira,2024-05-02 1300UT,165,1,O1_toros_01-04mai
-60.0,0.03179143828696046,7.121654881659682,C4,frente,2024-05-02 1300UT,18,1,O1_toros_01-04mai
-55.0,0.02880505676061606,7.720391992853901,C4,frente,2024-05-02 1300UT,79,1,O1_toros_01-04mai
-50.0,0.02515914383701448,8.686245964410016,C4,frente,2024-05-02 1300UT,258,1,O1_toros_01-04mai
-45.0,0.03325128550500505,6.878093535931955,C4,frente,2024-05-02 1300UT,80,1,O1_toros_01-04mai
-40.0,0.042828138888827263,5.848898905797212,C4,frente,2024-05-02 1300UT,14,1,O1_toros_01-04mai
-35.0,0.04084774929743458,5.998140627199451,C4,frente,2024-05-02 1300UT,24,1,O1_toros_01-04mai
-30.0,0.03131912883046922,7.206196471340156,C4,frente,2024-05-02 1300UT,5,1,O1_toros_01-04mai
-60.0,0.04047019165365447,6.029100110000289,C4,traseira,2024-05-02 1300UT,26,1,O1_toros_01-04mai
-55.0,0.03744809073053323,6.32382219424247,C4,traseira,2024-05-02 1300UT,131,1,O1_toros_01-04mai
-50.0,0.03868345916048752,6.194357147207316,C4,traseira,2024-05-02 1300UT,40,1,O1_toros_01-04mai
-45.0,0.03561729447966483,6.5420411796907345,C4,traseira,2024-05-02 1300UT,18,1,O1_toros_01-04mai
